timestamp, sample_id, ambient_temperature_C, relative_humidity_percent, soil_temperature_C, soil_moisture_adc
2025-11-19T21:18:34-06:00,820,23.6,77.8,24.375,49388
2025-11-19T21:18:55-06:00,821,23.6,77.9,24.3125,49388
2025-11-19T21:19:20-06:00,822,23.5,78,24.375,49484
2025-11-19T21:19:44-06:00,823,23.5,78.2,24.3125,49388
2025-11-19T21:20:04-06:00,824,23.5,78.3,24.3125,49180
2025-11-19T21:20:24-06:00,825,23.6,78.2,24.375,49115
2025-11-19T21:20:44-06:00,826,23.6,78.2,24.25,49180
2025-11-19T21:21:04-06:00,827,23.6,78.1,24.25,49356
2025-11-19T21:21:24-06:00,828,23.6,78.1,24.3125,49340
2025-11-19T21:21:44-06:00,829,23.5,78.1,24.3125,49436
2025-11-19T21:22:04-06:00,830,23.5,78.1,24.25,49372
2025-11-19T21:22:24-06:00,831,23.5,78.3,24.3125,49308
2025-11-19T21:22:44-06:00,832,23.5,78.3,24.3125,49340
2025-11-19T21:23:04-06:00,833,23.5,78.2,24.25,49164
2025-11-19T21:23:24-06:00,834,23.5,78.2,24.25,49244
2025-11-19T21:23:44-06:00,835,23.5,77.9,24.1875,49388
2025-11-19T21:24:04-06:00,836,23.5,77.9,24.25,49324
2025-11-19T21:24:24-06:00,837,23.6,77.8,24.1875,49131
2025-11-19T21:24:44-06:00,838,23.6,77.7,24.1875,49260
2025-11-19T21:25:04-06:00,839,23.6,77.6,24.1875,49308
2025-11-19T21:25:24-06:00,840,23.5,77.6,24.1875,49308
2025-11-19T21:25:44-06:00,841,23.5,77.7,24.125,49003
2025-11-19T21:26:04-06:00,842,23.5,77.7,24.1875,49164
2025-11-19T21:26:24-06:00,843,23.4,77.7,24.125,49180
2025-11-19T21:26:44-06:00,844,23.4,77.8,24.0625,49164
2025-11-19T21:27:04-06:00,845,23.3,77.9,24.0625,48923
2025-11-19T21:27:24-06:00,846,23.3,78,24.0625,49115
2025-11-19T21:27:44-06:00,847,23.2,78.3,24.125,49067
2025-11-19T21:28:04-06:00,848,23.2,78.3,24.125,49067
2025-11-19T21:28:24-06:00,849,23.2,78.4,24.0625,48907
2025-11-19T21:28:44-06:00,850,23.1,78.4,24.0625,49083
2025-11-19T21:29:04-06:00,851,23.1,78.5,24.125,49260
2025-11-19T21:29:24-06:00,852,23.2,78.4,24.0625,49308
2025-11-19T21:29:44-06:00,853,23.2,78.3,24.0625,49260
2025-11-19T21:30:04-06:00,854,23.2,78.3,24.0625,49260
2025-11-19T21:30:25-06:00,855,23.2,78.2,24.0625,49115
2025-11-19T21:30:44-06:00,856,23.2,78.3,24.0625,49035
2025-11-19T21:31:05-06:00,857,23.2,78.3,24.0625,48923
2025-11-19T21:31:24-06:00,858,23.2,78.3,24,48875
2025-11-19T21:31:44-06:00,859,23.2,78.2,24,49164
2025-11-19T21:32:04-06:00,860,23.3,78.2,24.0625,49035
2025-11-19T21:32:24-06:00,861,23.2,78.2,24.0625,49099
2025-11-19T21:32:44-06:00,862,23.2,78.3,24.0625,48891
2025-11-19T21:33:04-06:00,863,23.2,78.4,24,48907
2025-11-19T21:33:24-06:00,864,23.2,78.4,24,48875
2025-11-19T21:33:44-06:00,865,23.1,78.5,24,48971
2025-11-19T21:34:04-06:00,866,23.1,78.5,24,48907
2025-11-19T21:34:24-06:00,867,23.1,78.7,23.9375,48923
2025-11-19T21:34:44-06:00,868,23.1,78.9,24,48971
2025-11-19T21:35:04-06:00,869,23,78.9,23.9375,48955
2025-11-19T21:35:24-06:00,870,23,79,24.0625,48955
2025-11-19T21:35:44-06:00,871,22.9,79,24,48939
2025-11-19T21:36:04-06:00,872,22.9,79,24,48795
2025-11-19T21:36:24-06:00,873,22.9,79.1,24,48971
2025-11-19T21:36:44-06:00,874,22.9,79.3,24,49099
2025-11-19T21:37:04-06:00,875,22.9,79.4,23.9375,48971
2025-11-19T21:37:24-06:00,876,22.9,79.5,23.9375,49003
2025-11-19T21:37:44-06:00,877,22.9,79.6,23.9375,48923
2025-11-19T21:38:04-06:00,878,22.9,79.6,23.9375,48955
2025-11-19T21:38:24-06:00,879,22.9,79.6,23.875,48971
2025-11-19T21:38:44-06:00,880,22.9,79.5,23.9375,49067
2025-11-19T21:39:04-06:00,881,22.9,79.5,23.9375,48939
2025-11-19T21:39:24-06:00,882,23,79.4,23.9375,48795
2025-11-19T21:39:44-06:00,883,22.9,79.2,23.875,48795
2025-11-19T21:40:04-06:00,884,23,79.3,23.875,48587
2025-11-19T21:40:24-06:00,885,23,79.2,23.875,48635
2025-11-19T21:40:44-06:00,886,23,79.2,23.9375,48907
2025-11-19T21:41:04-06:00,887,23,79.2,23.875,48683
2025-11-19T21:41:24-06:00,888,23,79.1,23.875,48843
2025-11-19T21:41:44-06:00,889,23,79,23.875,48747
2025-11-19T21:42:04-06:00,890,23,79,23.875,48731
2025-11-19T21:42:27-06:00,891,23,79.1,23.8125,48811
2025-11-19T21:42:44-06:00,892,23,79.2,23.8125,48859
2025-11-19T21:43:04-06:00,893,23,79.2,23.875,48955
2025-11-19T21:43:24-06:00,894,22.9,79.4,23.875,48715
2025-11-19T21:43:44-06:00,895,22.9,79.6,23.8125,48731
2025-11-19T21:44:04-06:00,896,22.8,79.7,23.8125,48907
2025-11-19T21:44:24-06:00,897,22.8,79.8,23.8125,48475
2025-11-19T21:44:44-06:00,898,22.8,79.9,23.875,48683
2025-11-19T21:45:04-06:00,899,22.8,79.9,23.875,48795
2025-11-19T21:45:24-06:00,900,22.8,80,23.8125,48795
2025-11-19T21:45:44-06:00,901,22.7,80.1,23.8125,48539
2025-11-19T21:46:04-06:00,902,22.8,80.2,23.8125,48571
2025-11-19T21:46:24-06:00,903,22.8,80.2,23.8125,48667
2025-11-19T21:46:43-06:00,904,22.8,80.1,23.75,48699
2025-11-19T21:47:04-06:00,905,22.9,79.8,23.8125,48859
2025-11-19T21:47:24-06:00,906,22.9,79.8,23.8125,48667
2025-11-19T21:47:45-06:00,907,22.9,79.8,23.75,48827
2025-11-19T21:48:04-06:00,908,22.9,79.9,23.8125,48955
2025-11-19T21:48:24-06:00,909,22.9,79.9,23.8125,48603
2025-11-19T21:48:44-06:00,910,22.9,79.9,23.75,48747
2025-11-19T21:49:04-06:00,911,22.9,79.8,23.8125,48795
2025-11-19T21:49:24-06:00,912,22.9,79.8,23.75,48619
2025-11-19T21:49:44-06:00,913,22.9,80,23.8125,48619
2025-11-19T21:50:04-06:00,914,22.9,80,23.8125,48875
2025-11-19T21:50:24-06:00,915,22.9,80,23.75,48715
2025-11-19T21:50:44-06:00,916,22.9,80.1,23.6875,48811
2025-11-19T21:51:04-06:00,917,22.9,80,23.75,48603
2025-11-19T21:51:24-06:00,918,22.9,79.9,23.6875,48811
2025-11-19T21:51:44-06:00,919,22.9,79.9,23.75,48827
2025-11-19T21:52:04-06:00,920,22.9,79.8,23.6875,48651
2025-11-19T21:52:24-06:00,921,22.9,79.7,23.8125,48779
2025-11-19T21:52:44-06:00,922,22.9,79.6,23.75,48843
2025-11-19T21:53:04-06:00,923,22.9,79.6,23.6875,48939
2025-11-19T21:53:24-06:00,924,23,79.7,23.75,48715
2025-11-19T21:53:40-06:00,925,22.9,79.8,23.75,48731
2025-11-19T21:53:57-06:00,926,22.9,79.9,23.75,48827
2025-11-19T21:54:14-06:00,927,22.9,80.1,23.6875,48699
2025-11-19T21:54:34-06:00,928,22.9,80.1,23.75,48907
2025-11-19T21:54:54-06:00,929,22.9,80,23.75,48859
2025-11-19T21:55:14-06:00,930,22.8,80.1,23.6875,48667
2025-11-19T21:55:34-06:00,931,22.8,80.2,23.6875,49003
2025-11-19T21:55:57-06:00,932,22.8,80.1,23.6875,48827
2025-11-19T21:56:14-06:00,933,22.7,80.3,23.75,48795
2025-11-19T21:56:37-06:00,934,22.7,80.4,23.75,48987
2025-11-19T21:56:54-06:00,935,22.7,80.6,23.6875,48971
2025-11-19T21:57:14-06:00,936,22.7,80.5,23.6875,48875
2025-11-19T21:57:34-06:00,937,22.7,80.5,23.6875,48683
2025-11-19T21:57:54-06:00,938,22.8,80.5,23.6875,48843
2025-11-19T21:58:15-06:00,939,22.8,80.4,23.6875,48859
2025-11-19T21:58:34-06:00,940,22.8,80.3,23.625,48923
2025-11-19T21:58:54-06:00,941,22.8,80.4,23.6875,48955
2025-11-19T21:59:14-06:00,942,22.8,80.3,23.625,48747
2025-11-19T21:59:34-06:00,943,22.8,80.3,23.6875,48731
2025-11-19T21:59:54-06:00,944,22.8,80.3,23.625,48811
2025-11-19T22:00:15-06:00,945,22.9,80.2,23.5625,48667
2025-11-19T22:00:35-06:00,946,22.9,80.2,23.625,48507
2025-11-19T22:00:55-06:00,947,22.9,80,23.625,48619
2025-11-19T22:01:14-06:00,948,22.9,79.9,23.5625,48667
2025-11-19T22:01:34-06:00,949,22.8,80,23.5625,48555
2025-11-19T22:01:55-06:00,950,22.8,80,23.625,48747
2025-11-19T22:02:14-06:00,951,22.7,80.1,23.625,48555
2025-11-19T22:02:34-06:00,952,22.7,80.2,23.5625,48699
2025-11-19T22:02:55-06:00,953,22.7,80.3,23.5625,48715
2025-11-19T22:03:14-06:00,954,22.6,80.3,23.5625,48603
2025-11-19T22:03:34-06:00,955,22.6,80.2,23.5625,48747
2025-11-19T22:03:54-06:00,956,22.6,80.3,23.5625,48747
2025-11-19T22:04:17-06:00,957,22.6,80.3,23.5625,48731
2025-11-19T22:04:42-06:00,958,22.5,80.3,23.5,48475
2025-11-19T22:05:04-06:00,959,22.5,80.6,23.625,48459
2025-11-19T22:05:24-06:00,960,22.5,80.7,23.5625,48459
2025-11-19T22:05:44-06:00,961,22.5,80.8,23.625,48507
2025-11-19T22:06:05-06:00,962,22.5,81,23.5625,48555
2025-11-19T22:06:24-06:00,963,22.4,81,23.5,48555
2025-11-19T22:06:44-06:00,964,22.4,81.2,23.5625,48715
2025-11-19T22:07:04-06:00,965,22.4,81.2,23.5625,48619
2025-11-19T22:07:24-06:00,966,22.4,81.1,23.5,48475
2025-11-19T22:07:44-06:00,967,22.4,81.2,23.4375,48683
2025-11-19T22:08:04-06:00,968,22.4,81.2,23.5,48683
2025-11-19T22:08:24-06:00,969,22.4,81.2,23.5,48539
2025-11-19T22:08:46-06:00,970,22.4,81.3,23.5,48699
2025-11-19T22:09:04-06:00,971,22.3,81.3,23.5,48715
2025-11-19T22:09:24-06:00,972,22.3,81.2,23.4375,48779
2025-11-19T22:09:44-06:00,973,22.4,81.3,23.5,48523
2025-11-19T22:10:04-06:00,974,22.4,81.1,23.4375,48747
2025-11-19T22:10:26-06:00,975,22.4,81,23.4375,48523
2025-11-19T22:10:49-06:00,976,22.5,80.9,23.4375,48795
2025-11-19T22:11:04-06:00,977,22.5,80.8,23.4375,48523
2025-11-19T22:11:24-06:00,978,22.4,80.7,23.4375,48715
2025-11-19T22:11:44-06:00,979,22.5,80.9,23.5,48475
2025-11-19T22:12:04-06:00,980,22.5,80.9,23.5,48795
2025-11-19T22:12:24-06:00,981,22.5,81,23.4375,48491
2025-11-19T22:12:45-06:00,982,22.5,80.8,23.4375,48699
2025-11-19T22:13:04-06:00,983,22.5,80.7,23.4375,48443
2025-11-19T22:13:24-06:00,984,22.6,80.5,23.5,48587
2025-11-19T22:13:44-06:00,985,22.6,80.3,23.4375,48779
2025-11-19T22:14:04-06:00,986,22.6,80.2,23.4375,48507
2025-11-19T22:14:24-06:00,987,22.6,80.2,23.4375,48587
2025-11-19T22:14:44-06:00,988,22.5,80.4,23.4375,48907
2025-11-19T22:15:04-06:00,989,22.5,80.4,23.375,48715
2025-11-19T22:15:24-06:00,990,22.5,80.7,23.375,48699
2025-11-19T22:15:44-06:00,991,22.5,80.8,23.375,48603
2025-11-19T22:16:04-06:00,992,22.5,80.8,23.375,48731
2025-11-19T22:16:25-06:00,993,22.5,80.8,23.375,48603
2025-11-19T22:16:44-06:00,994,22.5,80.9,23.375,48603
2025-11-19T22:17:04-06:00,995,22.5,80.9,23.375,48779
2025-11-19T22:17:24-06:00,996,22.5,81,23.375,48827
2025-11-19T22:17:44-06:00,997,22.5,81,23.375,48731
2025-11-19T22:18:04-06:00,998,22.5,81.2,23.375,48779
2025-11-19T22:18:24-06:00,999,22.5,81.3,23.3125,48779
2025-11-19T22:18:44-06:00,1000,22.4,81.5,23.4375,48843
2025-11-19T22:19:04-06:00,1001,22.4,81.5,23.375,48667
2025-11-19T22:19:24-06:00,1002,22.4,81.8,23.3125,48731
2025-11-19T22:19:45-06:00,1003,22.4,81.9,23.375,48715
2025-11-19T22:20:04-06:00,1004,22.4,81.9,23.375,48651
2025-11-19T22:20:24-06:00,1005,22.4,81.9,23.375,48731
2025-11-19T22:20:44-06:00,1006,22.4,82,23.3125,48715
2025-11-19T22:21:04-06:00,1007,22.4,81.9,23.375,48667
2025-11-19T22:21:24-06:00,1008,22.4,81.9,23.375,48587
2025-11-19T22:21:44-06:00,1009,22.5,81.7,23.375,48523
2025-11-19T22:22:04-06:00,1010,22.5,81.7,23.3125,48715
2025-11-19T22:22:24-06:00,1011,22.5,81.6,23.3125,48555
2025-11-19T22:22:44-06:00,1012,22.5,81.5,23.375,48587
2025-11-19T22:23:04-06:00,1013,22.5,81.5,23.3125,48555
2025-11-19T22:23:25-06:00,1014,22.5,81.4,23.3125,48491
2025-11-19T22:23:44-06:00,1015,22.5,81.5,23.3125,48587
2025-11-19T22:24:04-06:00,1016,22.5,81.3,23.3125,48651
2025-11-19T22:24:25-06:00,1017,22.5,81.3,23.3125,48811
2025-11-19T22:24:44-06:00,1018,22.6,81.1,23.3125,48555
2025-11-19T22:25:04-06:00,1019,22.6,81.1,23.3125,48715
2025-11-19T22:25:25-06:00,1020,22.6,81,23.3125,48571
2025-11-19T22:25:44-06:00,1021,22.6,80.8,23.25,48779
2025-11-19T22:26:04-06:00,1022,22.6,80.7,23.3125,48667
2025-11-19T22:26:24-06:00,1023,22.6,80.8,23.25,48491
2025-11-19T22:26:44-06:00,1024,22.6,80.8,23.25,48651
2025-11-19T22:27:04-06:00,1025,22.6,80.7,23.3125,48651
2025-11-19T22:27:25-06:00,1026,22.6,80.7,23.25,48539
2025-11-19T22:27:44-06:00,1027,22.6,80.9,23.25,48667
2025-11-19T22:28:04-06:00,1028,22.6,80.9,23.25,48619
2025-11-19T22:28:24-06:00,1029,22.5,81,23.25,48491
2025-11-19T22:28:44-06:00,1030,22.5,81.1,23.25,48459
2025-11-19T22:29:04-06:00,1031,22.5,81.1,23.25,48587
2025-11-19T22:29:24-06:00,1032,22.5,81.1,23.25,48699
2025-11-19T22:29:44-06:00,1033,22.4,81.3,23.25,48475
2025-11-19T22:30:04-06:00,1034,22.4,81.4,23.25,48459
2025-11-19T22:30:24-06:00,1035,22.5,81.4,23.25,48587
2025-11-19T22:30:44-06:00,1036,22.5,81.5,23.25,48571
2025-11-19T22:31:04-06:00,1037,22.5,81.4,23.25,48635
2025-11-19T22:31:24-06:00,1038,22.4,81.5,23.25,48347
2025-11-19T22:31:44-06:00,1039,22.4,81.5,23.25,48667
2025-11-19T22:32:04-06:00,1040,22.4,81.6,23.25,48651
2025-11-19T22:32:24-06:00,1041,22.5,81.6,23.25,48443
2025-11-19T22:32:44-06:00,1042,22.4,81.6,23.25,48539
2025-11-19T22:33:04-06:00,1043,22.5,81.6,23.25,48363
2025-11-19T22:33:24-06:00,1044,22.5,81.6,23.1875,48475
2025-11-19T22:33:44-06:00,1045,22.5,81.7,23.1875,48571
2025-11-19T22:34:04-06:00,1046,22.5,81.6,23.1875,48667
2025-11-19T22:34:25-06:00,1047,22.5,81.6,23.1875,48443
2025-11-19T22:34:44-06:00,1048,22.4,81.7,23.125,48523
2025-11-19T22:35:04-06:00,1049,22.5,81.6,23.125,48459
2025-11-19T22:35:24-06:00,1050,22.4,81.7,23.125,48459
2025-11-19T22:35:44-06:00,1051,22.4,81.8,23.1875,48443
2025-11-19T22:36:04-06:00,1052,22.4,81.8,23.1875,48347
2025-11-19T22:36:24-06:00,1053,22.4,81.7,23.125,48379
2025-11-19T22:36:45-06:00,1054,22.4,81.8,23.1875,48523
2025-11-19T22:37:07-06:00,1055,22.4,81.8,23.1875,48619
2025-11-19T22:37:24-06:00,1056,22.4,81.9,23.1875,48395
2025-11-19T22:37:44-06:00,1057,22.4,81.8,23.1875,48523
2025-11-19T22:38:04-06:00,1058,22.4,81.8,23.125,48315
2025-11-19T22:38:25-06:00,1059,22.4,81.8,23.125,48555
2025-11-19T22:38:44-06:00,1060,22.4,81.9,23.1875,48507
2025-11-19T22:39:04-06:00,1061,22.4,81.9,23.125,48475
2025-11-19T22:39:24-06:00,1062,22.3,81.8,23.125,48395
2025-11-19T22:39:44-06:00,1063,22.3,81.9,23.1875,48619
2025-11-19T22:40:04-06:00,1064,22.3,81.9,23.125,48443
2025-11-19T22:40:24-06:00,1065,22.3,81.9,23.125,48427
2025-11-19T22:40:44-06:00,1066,22.3,82,23.125,48267
2025-11-19T22:41:04-06:00,1067,22.3,82,23.125,48395
2025-11-19T22:41:24-06:00,1068,22.2,82.1,23.125,48299
2025-11-19T22:41:44-06:00,1069,22.2,82.1,23.125,48347
2025-11-19T22:42:04-06:00,1070,22.2,82.2,23.125,48267
2025-11-19T22:42:24-06:00,1071,22.2,82.2,23.1875,48283
2025-11-19T22:42:44-06:00,1072,22.3,82.1,23.0625,48523
2025-11-19T22:43:04-06:00,1073,22.3,82,23.125,48459
2025-11-19T22:43:24-06:00,1074,22.3,82,23.125,48331
2025-11-19T22:43:44-06:00,1075,22.3,81.9,23.0625,48315
2025-11-19T22:44:04-06:00,1076,22.3,81.9,23.125,48427
2025-11-19T22:44:24-06:00,1077,22.3,82,23,48331
2025-11-19T22:44:44-06:00,1078,22.3,82,23,48347
2025-11-19T22:45:04-06:00,1079,22.3,82,23.0625,48491
2025-11-19T22:45:24-06:00,1080,22.3,81.9,23.0625,48331
2025-11-19T22:45:45-06:00,1081,22.3,81.9,23.0625,48555
2025-11-19T22:46:04-06:00,1082,22.3,81.9,23.0625,48363
2025-11-19T22:46:24-06:00,1083,22.3,82,23.0625,48443
2025-11-19T22:46:44-06:00,1084,22.3,82,23,48539
2025-11-19T22:47:04-06:00,1085,22.3,82,23.0625,48331
2025-11-19T22:47:24-06:00,1086,22.3,82,23,48587
2025-11-19T22:47:44-06:00,1087,22.4,81.7,23.0625,48411
2025-11-19T22:48:04-06:00,1088,22.4,81.7,23,48571
2025-11-19T22:48:24-06:00,1089,22.4,81.6,23,48571
2025-11-19T22:48:44-06:00,1090,22.4,81.6,23,48427
2025-11-19T22:49:04-06:00,1091,22.4,81.6,23,48395
2025-11-19T22:49:24-06:00,1092,22.4,81.5,23,48379
2025-11-19T22:49:44-06:00,1093,22.4,81.6,23,48603
2025-11-19T22:50:04-06:00,1094,22.5,81.6,23,48363
2025-11-19T22:50:24-06:00,1095,22.4,81.8,23,48555
2025-11-19T22:50:44-06:00,1096,22.4,81.9,23,48427
2025-11-19T22:51:04-06:00,1097,22.4,81.8,23,48587
2025-11-19T22:51:24-06:00,1098,22.5,81.8,23,48443
2025-11-19T22:51:44-06:00,1099,22.4,81.8,22.9375,48603
2025-11-19T22:52:04-06:00,1100,22.4,81.9,23.0625,48347
2025-11-19T22:52:24-06:00,1101,22.3,82,23,48411
2025-11-19T22:52:52-06:00,1102,22.3,82.2,23,48683
2025-11-19T22:53:14-06:00,1103,22.3,82.3,22.9375,48619
2025-11-19T22:53:34-06:00,1104,22.3,82.4,22.9375,48395
2025-11-19T22:53:54-06:00,1105,22.3,82.4,22.9375,48539
2025-11-19T22:54:14-06:00,1106,22.3,82.3,23,48523
2025-11-19T22:54:37-06:00,1107,22.3,82.3,22.9375,48347
2025-11-19T22:54:54-06:00,1108,22.3,82.3,22.9375,48491
2025-11-19T22:55:14-06:00,1109,22.3,82.4,22.9375,48523
2025-11-19T22:55:34-06:00,1110,22.3,82.5,22.9375,48427
2025-11-19T22:55:54-06:00,1111,22.3,82.5,22.9375,48523
2025-11-19T22:56:14-06:00,1112,22.3,82.6,22.9375,48331
2025-11-19T22:56:34-06:00,1113,22.2,82.6,22.875,48283
2025-11-19T22:56:54-06:00,1114,22.2,82.7,22.9375,48363
2025-11-19T22:57:14-06:00,1115,22.2,82.8,22.875,48459
2025-11-19T22:57:34-06:00,1116,22.2,82.8,22.9375,48395
2025-11-19T22:57:54-06:00,1117,22.2,82.9,22.9375,47851
2025-11-19T22:58:14-06:00,1118,22.2,82.8,22.875,48539
2025-11-19T22:58:34-06:00,1119,22.2,82.8,22.9375,48427
2025-11-19T22:58:54-06:00,1120,22.2,82.8,22.875,48267
2025-11-19T22:59:14-06:00,1121,22.2,82.8,22.875,48187
2025-11-19T22:59:34-06:00,1122,22.2,82.8,22.875,48427
2025-11-19T22:59:54-06:00,1123,22.1,82.8,22.875,48315
2025-11-19T23:00:14-06:00,1124,22.1,82.8,22.875,48443
2025-11-19T23:00:34-06:00,1125,22.1,82.9,22.9375,48187
2025-11-19T23:00:54-06:00,1126,22.1,82.9,22.875,48315
2025-11-19T23:01:14-06:00,1127,22.1,82.9,22.8125,48267
2025-11-19T23:01:34-06:00,1128,22.2,82.9,22.875,48315
2025-11-19T23:01:54-06:00,1129,22.2,82.8,22.8125,48331
2025-11-19T23:02:14-06:00,1130,22.2,82.8,22.875,48315
2025-11-19T23:02:34-06:00,1131,22.2,82.8,22.8125,48283
2025-11-19T23:02:54-06:00,1132,22.1,82.8,22.8125,48411
2025-11-19T23:03:14-06:00,1133,22.1,82.9,22.8125,48283
2025-11-19T23:03:34-06:00,1134,22.1,82.9,22.8125,48475
2025-11-19T23:03:54-06:00,1135,22.1,83,22.8125,48347
2025-11-19T23:04:14-06:00,1136,22.2,82.9,22.8125,48283
2025-11-19T23:04:34-06:00,1137,22.1,82.8,22.8125,48363
2025-11-19T23:04:54-06:00,1138,22.2,82.7,22.8125,48299
2025-11-19T23:05:14-06:00,1139,22.1,82.6,22.8125,48171
2025-11-19T23:05:36-06:00,1140,22.2,82.7,22.75,48299
2025-11-19T23:05:54-06:00,1141,22.2,82.6,22.8125,48331
2025-11-19T23:06:14-06:00,1142,22.2,82.6,22.8125,48331
2025-11-19T23:06:34-06:00,1143,22.2,82.6,22.8125,48251
2025-11-19T23:06:54-06:00,1144,22.2,82.7,22.8125,48059
2025-11-19T23:07:14-06:00,1145,22.2,82.6,22.8125,48059
2025-11-19T23:07:34-06:00,1146,22.2,82.7,22.8125,48267
2025-11-19T23:07:54-06:00,1147,22.2,82.6,22.8125,48379
2025-11-19T23:08:14-06:00,1148,22.3,82.7,22.8125,48027
2025-11-19T23:08:34-06:00,1149,22.2,82.6,22.75,48171
2025-11-19T23:08:54-06:00,1150,22.2,82.6,22.8125,48235
2025-11-19T23:09:14-06:00,1151,22.2,82.6,22.75,48187
2025-11-19T23:09:34-06:00,1152,22.2,82.6,22.8125,48283
2025-11-19T23:09:54-06:00,1153,22.2,82.7,22.8125,48059
2025-11-19T23:10:14-06:00,1154,22.2,82.8,22.8125,48251
2025-11-19T23:10:34-06:00,1155,22.2,82.7,22.8125,48187
2025-11-19T23:10:54-06:00,1156,22.3,82.6,22.8125,48187
2025-11-19T23:11:14-06:00,1157,22.3,82.4,22.75,48203
2025-11-19T23:11:34-06:00,1158,22.3,82.3,22.6875,48091
2025-11-19T23:11:54-06:00,1159,22.3,82.3,22.75,48091
2025-11-19T23:12:14-06:00,1160,22.3,82.2,22.8125,48283
2025-11-19T23:12:34-06:00,1161,22.3,82.1,22.75,48219
2025-11-19T23:12:54-06:00,1162,22.3,82.1,22.75,48219
2025-11-19T23:13:14-06:00,1163,22.3,82.1,22.75,48267
2025-11-19T23:13:34-06:00,1164,22.2,82.2,22.6875,48219
2025-11-19T23:13:54-06:00,1165,22.2,82.2,22.75,48139
2025-11-19T23:14:14-06:00,1166,22.1,82.3,22.75,48219
2025-11-19T23:14:34-06:00,1167,22.1,82.3,22.6875,48107
2025-11-19T23:14:54-06:00,1168,22.1,82.3,22.6875,48299
2025-11-19T23:15:14-06:00,1169,22.1,82.2,22.6875,48139
2025-11-19T23:15:34-06:00,1170,22.1,82.3,22.625,48043
2025-11-19T23:15:54-06:00,1171,22.1,82.3,22.625,48219
2025-11-19T23:16:14-06:00,1172,22.1,82.1,22.6875,48155
2025-11-19T23:16:34-06:00,1173,22.1,82.1,22.625,48075
2025-11-19T23:16:54-06:00,1174,22.1,82.2,22.625,48107
2025-11-19T23:17:14-06:00,1175,22.1,82.2,22.6875,48187
2025-11-19T23:17:34-06:00,1176,22.1,82.3,22.625,48171
2025-11-19T23:17:54-06:00,1177,22.1,82.2,22.5625,48059
2025-11-19T23:18:14-06:00,1178,22.1,82,22.625,47995
2025-11-19T23:18:34-06:00,1179,22,82,22.625,48187
2025-11-19T23:18:54-06:00,1180,22,82,22.5625,48219
2025-11-19T23:19:14-06:00,1181,22,82.1,22.625,48171
2025-11-19T23:19:34-06:00,1182,22,82,22.625,48235
2025-11-19T23:19:54-06:00,1183,22,81.9,22.625,48011
2025-11-19T23:20:17-06:00,1184,22.1,81.8,22.625,48027
2025-11-19T23:20:34-06:00,1185,22.1,81.7,22.625,48235
2025-11-19T23:20:54-06:00,1186,22.1,81.6,22.5625,48075
2025-11-19T23:21:14-06:00,1187,22,81.5,22.5625,48043
2025-11-19T23:21:34-06:00,1188,22,81.4,22.5625,48235
2025-11-19T23:21:54-06:00,1189,22,81.5,22.5625,48299
2025-11-19T23:22:14-06:00,1190,22,81.5,22.625,48091
2025-11-19T23:22:34-06:00,1191,22,81.6,22.5625,48347
2025-11-19T23:22:54-06:00,1192,22,81.5,22.5625,48091
2025-11-19T23:23:14-06:00,1193,22,81.4,22.5625,48235
2025-11-19T23:23:34-06:00,1194,22,81.3,22.5625,48059
2025-11-19T23:23:54-06:00,1195,22,81.1,22.5625,48139
2025-11-19T23:24:14-06:00,1196,22,81.2,22.5625,48091
2025-11-19T23:24:34-06:00,1197,22,81.4,22.5625,48219
2025-11-19T23:24:54-06:00,1198,22,81.4,22.5625,48059
2025-11-19T23:25:16-06:00,1199,22,81.3,22.5625,48187
2025-11-19T23:25:34-06:00,1200,22,81.4,22.5,48187
2025-11-19T23:25:54-06:00,1201,21.9,81.5,22.5625,48059
2025-11-19T23:26:14-06:00,1202,21.9,81.5,22.5,47947
2025-11-19T23:26:34-06:00,1203,21.9,81.6,22.5,48011
2025-11-19T23:26:54-06:00,1204,21.9,81.8,22.5,47947
2025-11-19T23:27:14-06:00,1205,21.9,81.8,22.5,48011
2025-11-19T23:27:34-06:00,1206,21.9,81.8,22.5,48235
2025-11-19T23:27:54-06:00,1207,22,81.7,22.5,48011
2025-11-19T23:28:14-06:00,1208,21.9,81.6,22.5,48171
2025-11-19T23:28:34-06:00,1209,21.9,81.6,22.5,48043
2025-11-19T23:28:54-06:00,1210,21.9,81.6,22.5,48187
2025-11-19T23:29:14-06:00,1211,21.9,81.6,22.5,48011
2025-11-19T23:29:34-06:00,1212,21.9,81.6,22.5,48283
2025-11-19T23:29:54-06:00,1213,21.9,81.7,22.5,48235
2025-11-19T23:30:14-06:00,1214,21.8,81.8,22.5,48171
2025-11-19T23:30:34-06:00,1215,21.8,81.9,22.4375,48155
2025-11-19T23:30:54-06:00,1216,21.8,82.1,22.4375,48155
2025-11-19T23:31:14-06:00,1217,21.8,82.2,22.4375,47931
2025-11-19T23:31:34-06:00,1218,21.8,82.3,22.4375,48139
2025-11-19T23:31:54-06:00,1219,21.8,82.4,22.5,48059
2025-11-19T23:32:14-06:00,1220,21.8,82.4,22.4375,48187
2025-11-19T23:32:34-06:00,1221,21.8,82.4,22.4375,48075
2025-11-19T23:32:54-06:00,1222,21.8,82.4,22.4375,48219
